Sample,PR,Multi_funcion_nokegg_noVB12,Pesticide_usage,Nitrogen_Fertilizer_Application,Phosphorus_Fertilizer_Application,Agriculture_Expansion,Agriculture_forestry_and_fishing_value_added,Terrestrial_and_marine_protected_areas,Crop_Harvested,Urban_Expansion,CO2_emissions__metric_tons_per_capita_,Energy_use__kg_of_oil_equivalent_per_capita_,GDP,GNI_PPP__current_international,Industry__including_construction,Population_density,TS_9,TP_9,TK_9,TC_9,PHH2O_9,OC_9,ECE_9,CEC_9,CACO3_9,TN_9,BD_9,Annual_Mean_Temperature,Annual_Precipitation,Mean_Diurnal_Range
ERR1700695,0,0.77598775,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700696,0,0.597920052,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700697,0,0.629983901,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700698,0,0.629732069,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700715,0,0.635175188,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700716,0,0.66343746,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700717,0,0.785986144,0.12742086,0.12638257,0.108801025,0.868686869,0.021306312,0.149259565,0.007032138,0.438857472,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.083749144,0.366738885,0.655003818,0.059068436,0.823049679,0.027848312,0.131892316,0.147273847,0.289323457,0.103194514,0.829700937,0.480874663,0.341737394,0.700655743
ERR1700718,0,0.5976336,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700719,0,0.627923195,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700720,0,0.71300391,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700721,0,0.677304256,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700724,0,0.628541327,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700725,0,0.570571245,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700726,0,0.458301038,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700730,0,0.557190726,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700731,0,0.588592551,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700732,0,0.543505166,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700736,0,0.513607744,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700737,0,0.577012302,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1700738,0,0.535140034,0.12742086,0.125536395,0.107710833,0.594765808,0.021306312,0.149259565,0.00154812,0.497029873,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.084955734,0.068959703,0.072712525,0.048646992,0,0.009923124,0.008023223,0.013231702,0.355105671,0.020529437,1,0.269913124,0.228157763,0.471124909
ERR1742265,2.701630238,0.635007594,0.12742086,0.127909003,0.110091457,0.131313131,0.021306312,0.149259565,0,0.443363319,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.08312159,0.232957593,0.593547249,0.040085497,0.660266963,0.113881184,0.004275388,0.211954853,0.00373266,0.116730738,0.722608348,0.266249711,0.114827758,0.478890722
ERR1877787,3.938349789,1.158544117,0.669334708,0.223770101,0.187228135,0.211074344,0.326955835,0.341824514,0.36179671,0.585858586,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.084391353,0.233845361,0.744717508,0.030578474,0.819024714,0.036690516,0.085091091,0.234471748,0.641828122,0.096046359,0.734232707,0.383676916,0.109585622,0.547706013
ERR1877813,3.766404248,1.056849138,0.669334708,0.196941383,0.163221652,0.202020202,0.326955835,0.341824514,0.058900097,0.805188118,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.080112932,0.473954552,0.737172157,0.08004209,0.681956187,0.095702057,0.044583187,0.284373631,0.258839905,0.260527413,0.646140693,0.15365302,0.173989016,0.589576875
ERR1877880,3.631943109,0.588048472,0.110114851,0.195885047,0.16422285,0.484909693,0.353950551,0.170922729,0.179734812,0.898989899,0.474358783,0.279350195,0.016621238,0.037663788,0.899033465,0.180082464,0.083749144,0.323837227,0.376728123,0.046921207,0.525704154,0.036285991,0.004708086,0.12185651,0.007548691,0.082444123,0.745828041,0.966168683,0.62656016,0.311399251
ERR1877890,3.723438584,1.318633603,0.669334708,0.196941383,0.163221652,0.171717172,0.326955835,0.341824514,0.02488972,0.804953347,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.080112932,0.473954552,0.737172157,0.08004209,0.681956187,0.095702057,0.044583187,0.284373631,0.627051783,0.260527413,0.646140693,0.12804204,0.181727409,0.60401639
ERR753912,2.474131262,0.620403998,0.12742086,0.129684311,0.111893612,0.262626263,0.021306312,0.149259565,0.546631386,0.424242424,0.980207565,1,0.089208084,0.082537768,0.060015399,0.001774791,0.068961946,0.255572442,0.582135481,0.018320075,0.799849867,0.148425014,0.067838559,0.289954978,0.005347886,0.116750541,0.594478494,0.237156728,0.137294059,0.466217013
SRR10011679,0,0.467908962,1,0.127389131,0.110291697,0.373737374,0.006638456,0.598987952,0.008265386,0.878787879,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.132416666,0.410746319,0.314163418,0.165724246,0.504605984,0.222017359,0.061316356,0.191928655,0.137330691,0.374535719,0.594434872,0.367811059,0.262855716,0.585079674
SRR1026851,1.338073961,0.404898495,0.669334708,0.128622445,0.110402941,0.080808081,0.326955835,0.341824514,0.926139061,0.746498844,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.212484052,0.530987052,0.741199283,0.499016417,0.718913973,0.154036792,0.066164663,0.192254494,0.490506586,0.2796143,0.68855726,0.071596439,0.100349476,0.624113569
SRR1157607,3.640161227,0.80070815,1,0.125945656,0.108000068,0.373737374,0.006638456,0.598987952,0.025863009,0.252525253,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.100929696,0.325075967,0.57857713,0.119306734,0.589027041,0.262623267,0.046371576,0.262551775,0.416929277,0.232608127,0.709987399,0.247953295,0.160758862,0.59605734
SRR1157614,3.640161227,0.958492438,1,0.125945656,0.108000068,0.373737374,0.006638456,0.598987952,0.025863009,0.252525253,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.100929696,0.325075967,0.57857713,0.119306734,0.589027041,0.262623267,0.046371576,0.262551775,0.416929277,0.232608127,0.709987399,0.247953295,0.160758862,0.59605734
SRR1157615,3.640161227,0.870429283,1,0.125945656,0.108000068,0.373737374,0.006638456,0.598987952,0.025863009,0.252525253,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.100929696,0.325075967,0.57857713,0.119306734,0.589027041,0.262623267,0.046371576,0.262551775,0.416929277,0.232608127,0.709987399,0.247953295,0.160758862,0.59605734
SRR1157616,3.640161227,0.793200341,1,0.125945656,0.108000068,0.373737374,0.006638456,0.598987952,0.025863009,0.252525253,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.100929696,0.325075967,0.57857713,0.119306734,0.589027041,0.262623267,0.046371576,0.262551775,0.416929277,0.232608127,0.709987399,0.247953295,0.160758862,0.59605734
SRR1157617,3.640161227,0.86786344,1,0.125945656,0.108000068,0.373737374,0.006638456,0.598987952,0.025863009,0.252525253,0.966406357,0.888279988,1,0.980864762,0.025158287,0.063795994,0.100929696,0.325075967,0.57857713,0.119306734,0.589027041,0.262623267,0.046371576,0.262551775,0.416929277,0.232608127,0.709987399,0.247953295,0.160758862,0.59605734
SRR13600617,3.934664135,0.970279157,0.669334708,0.67055041,0.630825221,0.232323232,0.326955835,0.341824514,0.876621725,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.159877713,0.599265239,0.665830725,0.024568424,0.909303974,0.015823567,0.064070771,0.067694442,0.122540014,0.057836564,0.765141351,0.574444132,0.129555667,0.425870131
SRR13600618,3.934664135,0.962796659,0.669334708,0.67055041,0.630825221,0.232323232,0.326955835,0.341824514,0.876621725,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.159877713,0.599265239,0.665830725,0.024568424,0.909303974,0.015823567,0.064070771,0.067694442,0.122540014,0.057836564,0.765141351,0.574444132,0.129555667,0.425870131
SRR13600619,3.934664135,0.945191661,0.669334708,0.67055041,0.630825221,0.232323232,0.326955835,0.341824514,0.876621725,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.159877713,0.599265239,0.665830725,0.024568424,0.909303974,0.015823567,0.064070771,0.067694442,0.122540014,0.057836564,0.765141351,0.574444132,0.129555667,0.425870131
SRR14877736,3.96905634,0.74667859,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877737,3.96905634,0.639417096,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877738,3.96905634,0.855940009,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877739,3.96905634,0.896372352,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877740,3.96905634,0.846151894,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877741,3.96905634,0.632337719,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877742,3.96905634,0.291723244,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877743,3.96905634,0.674882156,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877744,3.96905634,0.888157307,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877745,3.96905634,0.176575647,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877746,3.96905634,0.648131866,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877747,3.96905634,0.513008829,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877748,3.96905634,0.570120007,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877749,3.96905634,0.675075451,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877750,3.96905634,0.831179552,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877751,3.96905634,0.854851555,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877752,3.96905634,0.694094278,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
SRR14877753,3.96905634,0.864843675,0.669334708,0.80169643,0.733414559,0.216310621,0.326955835,0.341824514,0.568380681,0.96969697,0.451888852,0.212156672,0.641713662,1,1,0.285615848,0.341457422,0.368211413,0.819188643,0.069788411,0.938755935,0.012964813,0.445959628,0.127657411,0.174910012,0.045771277,0.728325986,0.534410854,0.109835247,0.485090431
